"","user_id","user_name","yelping_since","user_averageStars","isElite","userCountLV","review_star","business_id","rest_name","rest_stars","city","state","rest_reviewCount","full_address","category"
"2226","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2742","Ron's Steakhouse",4,"Las Vegas","NV",45,"Arizona Charlie's Decatur
740 S Decatur
Westside
Las Vegas, NV 89107","Steakhouses"
"2227","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 288","Lulu's Bread & Breakfast",4,"Las Vegas","NV",335,"6720 Skypointe Dr
Centennial
Las Vegas, NV 89131","Bakeries, Food, Breakfast & Brunch, Cafes"
"2228","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 4590","The Sparklings",4,"Las Vegas","NV",548,"8310 S Rainbow Blvd
Ste 100
Southwest
Las Vegas, NV 89139","American (New)"
"2229","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1297","La Belle Terre Bread French Bakery Café",4.5,"Las Vegas","NV",382,"8390 W Sahara Ave
Ste 130
Westside
Las Vegas, NV 89117","Food, Bakeries, Coffee & Tea, Cafes"
"2230","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2441","P.F. Chang's",3.5,"Las Vegas","NV",241,"1095 South Rampart Blvd
Westside
Las Vegas, NV 89145","Gluten-Free, Asian Fusion, Chinese"
"2231","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2656","The Cheesecake Factory",3.5,"Las Vegas","NV",436,"750 S Rampart Blvd
Bldg 17
Westside
Las Vegas, NV 89145","Food, Desserts, American (Traditional)"
"2232","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 3605","Wazuzu",3.5,"Las Vegas","NV",362,"3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Diners"
"2233","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 826","Scarpetta",4,"Las Vegas","NV",963,"Cosmopolitan Hotel
3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",", Italian"
"2234","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 2933","Strip N Dip Chicken Strips",4.5,"Las Vegas","NV",632,"873 S Rainbow Blvd
Westside
Las Vegas, NV 89145","Chicken Shop, Fast Food, Comfort Food"
"2235","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1021","Chipotle Mexican Grill",3.5,"Las Vegas","NV",113,"9240 W Sahara Ave
Ste 150
Westside
Las Vegas, NV 89117","Fast Food, Mexican"
"2236","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 3379","Nobu",4,"Las Vegas","NV",881,"Hard Rock Hotel & Casino
4455 Paradise Rd
Eastside
Las Vegas, NV 89169","Sushi Bars, Japanese"
"2237","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2739","Herbs & Rye",4,"Las Vegas","NV",779,"3713 W Sahara Ave
Westside
Las Vegas, NV 89102","Bars, Cocktail Bars, Nightlife, Italian, Steakhouses"
"2238","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2416","Japaneiro Asian Infusion",4.5,"Las Vegas","NV",252,"7315 W Warm Springs Rd
Ste 170
Southwest
Las Vegas, NV 89113","Asian Fusion, Japanese, French"
"2239","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 4623","Lucille's Smokehouse Bar-B-Que",3.5,"Las Vegas","NV",387,"11011 W Charleston Blvd
Summerlin
Las Vegas, NV 89135","American (Traditional), Barbeque"
"2240","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4872","BJ's Restaurant & Brewhouse",4,"Las Vegas","NV",396,"10840 West Charleston
Summerlin
Las Vegas, NV 89135","Food, Breweries, American (New), Pizza"
"2241","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4230","Coasta Cantina",3,"Las Vegas","NV",19,"Suncoast Hotel & Casino
9090 Alta Dr
Westside
Las Vegas, NV 89144","Seafood, Mexican"
"2242","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 2852","Pizza Rock",4,"Las Vegas","NV",1358,"201 N 3rd St
Downtown
Las Vegas, NV 89101","Pizza"
"2243","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2700","Oyshi Sushi",3.5,"Las Vegas","NV",946,"7775 S Rainbow Blvd
Ste 145
Southwest
Las Vegas, NV 89139","Sushi Bars"
"2244","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3437","Sushi Koma",4,"Las Vegas","NV",674,"8665 W Flamingo Rd
Ste 106
Spring Valley
Las Vegas, NV 89147","Sushi Bars, Japanese"
"2245","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1671","TC's Rib Crib",3.5,"Las Vegas","NV",389,"3655 South Durango
Spring Valley
Las Vegas, NV 89147","Soul Food, Barbeque"
"2246","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1001","Jefe's Taco Shop",4.5,"Las Vegas","NV",222,"5700 Sky Pointe Dr
Northwest
Las Vegas, NV 89130","Breakfast & Brunch, Mexican"
"2247","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4190","Krung Siam Thai",3.5,"Las Vegas","NV",416,"3755 Spring Mountain Rd
Ste 102
Chinatown
Las Vegas, NV 89102","Thai"
"2248","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 2160","Settebello Pizzeria Napoletana",4,"Las Vegas","NV",256,"9350 W Sahara Ave
Ste 170
Westside
Las Vegas, NV 89117","Italian, Pizza"
"2249","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1553","PBR Rock Bar & Grill",3,"Las Vegas","NV",609,"Planet Hollywood Resort & Casino
3663 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Bars, American (Traditional), Nightlife"
"2250","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1072","Jalisco Cantina",3.5,"Las Vegas","NV",107,"6450 S Durango Dr
Spring Valley
Las Vegas, NV 89113","Mexican"
"2251","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4731","The Buffet",3.5,"Las Vegas","NV",3546,"Wynn Las Vegas
3131 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Buffets"
"2252","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 324","MTO Café",3.5,"Las Vegas","NV",197,"10970 Rosemary Park Dr
Ste 100
South Summerlin
Las Vegas, NV 89135","Breakfast & Brunch, American (New), Diners"
"2253","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2573","Rubio's",4,"Las Vegas","NV",78,"9310 W Sahara Ave
Westside
Las Vegas, NV 89117","Mexican"
"2254","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4360","Geisha House Steak & Sushi",4,"Las Vegas","NV",272,"9719 W Flamingo Rd
Spring Valley
Las Vegas, NV 89147","Steakhouses, Sushi Bars, Japanese"
"2255","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 4549","Serendipity 3",3,"Las Vegas","NV",3781,"Caesars Palace Las Vegas Hotel And Casino
3570 Las Vegas Boulevard South
The Strip
Las Vegas, NV 89109","Food, Desserts, American (Traditional)"
"2256","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 552","Piero's Italian Cuisine",4,"Las Vegas","NV",245,"355 Convention Center Dr
Eastside
Las Vegas, NV 89109","Seafood, Italian"
"2257","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1445","Oyshi Sushi",4,"Las Vegas","NV",333,"7293 W Sahara Ave
Westside
Las Vegas, NV 89117","Sushi Bars, Japanese"
"2258","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 4494","D.O.C.G. Enoteca",3.5,"Las Vegas","NV",327,"Cosmopolitan Hotel
3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109",", Italian"
"2259","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 818","Paymons Mediterranean Cafe & Hookah Lounge",3.5,"Las Vegas","NV",374,"8380 W Sahara Ave
Westside
Las Vegas, NV 89117","Greek, Mediterranean, Middle Eastern"
"2260","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2900","Vintner Grill",4,"Las Vegas","NV",479,"10100 W Charleston Blvd
Ste 150
Summerlin
Las Vegas, NV 89135","American (Traditional)"
"2261","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 999","Gordon Ramsay BurGR",4,"Las Vegas","NV",4620,"Planet Hollywood Las Vegas Resort & Casino
3667 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Burgers"
"2262","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3875","Bachi Burger",4,"Las Vegas","NV",946,"9410 W Sahara Ave
Ste 150
Westside
Las Vegas, NV 89117","Burgers, American (New)"
"2263","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 3245","Bonefish Grill",4,"Las Vegas","NV",341,"6527 Las Vegas Blvd. South
Southeast
Las Vegas, NV 89119","Seafood"
"2264","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1992","Grand Café",2.5,"Las Vegas","NV",265,"Red Rock Casino Resort & Spa
11016 W Charleston Blvd
South Summerlin
Las Vegas, NV 89140","American (Traditional), Cafes"
"2265","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 2266","Firefly",4.5,"Las Vegas","NV",1033,"3824 Paradise Rd
Eastside
Las Vegas, NV 89169","Tapas/Small Plates, Tapas Bars, Spanish"
"2266","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 555","Kabuki Japanese Restaurant",3.5,"Las Vegas","NV",444,"6605 Las Vegas Blvd S
Ste 147
Southeast
Las Vegas, NV 89119","Asian Fusion, Sushi Bars, Japanese"
"2267","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1680","Hofbräuhaus Las Vegas",3.5,"Las Vegas","NV",1091,"4510 Paradise Rd
Eastside
Las Vegas, NV 89169","German, Bars, Nightlife"
"2268","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4745","Hot N Juicy Crawfish",4,"Las Vegas","NV",1395,"4810 Spring Mountain Rd
Ste C & D
Chinatown
Las Vegas, NV 89102","Seafood, Cajun/Creole"
"2269","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4013","Brand Steakhouse",4,"Las Vegas","NV",464,"Monte Carlo Hotel and Casino
3770 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Bars, Steakhouses, American (Traditional), Nightlife"
"2270","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 4863","Michael Mina",4,"Las Vegas","NV",528,"Bellagio Las Vegas
3600 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109","Nightlife, Seafood, American (New), Bars"
"2271","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1335","Jaleo",3.5,"Las Vegas","NV",944,"3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Tapas/Small Plates, Spanish"
"2272","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 25","Simon Restaurant and Lounge",3.5,"Las Vegas","NV",363,"Palms Place Hotel & Spa
4381 W Flamingo Rd
Las Vegas, NV 89103","Breakfast & Brunch, American (New)"
"2273","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2601","Ellis Island Cafe",4,"Las Vegas","NV",368,"4178 Koval Ln
Eastside
Las Vegas, NV 89109","American (Traditional)"
"2274","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2391","Yellowtail",3.5,"Las Vegas","NV",689,"Bellagio Las Vegas
3600 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109","Food, Beer, Wine & Spirits, Steakhouses, Japanese"
"2275","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 1788","Hanabi",4,"Las Vegas","NV",201,"9350 W Sahara Ave
Westside
Las Vegas, NV 89117","Sushi Bars"
"2276","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1071","Stacks & Yolks",3.5,"Las Vegas","NV",568,"7150 S Durango Dr
Ste 140
Southwest
Las Vegas, NV 89113","Burgers, Breakfast & Brunch"
"2277","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 4740","Sambalatte Torrefazione",4,"Las Vegas","NV",677,"750 S Rampart Blvd
Ste 9
Westside
Las Vegas, NV 89145","Food, Coffee & Tea, American (New), Breakfast & Brunch"
"2278","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1811","Hugo's Cellar",4.5,"Las Vegas","NV",604,"Four Queens Hotel and Casino
202 Fremont St
Downtown
Las Vegas, NV 89101","Steakhouses, Seafood, American (Traditional)"
"2279","u 337","Ania","2014-05",4.06,"non-Elite",119,1,"r 1661","Omelet House",4.5,"Las Vegas","NV",703,"2160 W Charleston Blvd
Downtown
Las Vegas, NV 89102","Breakfast & Brunch, American (Traditional)"
"2280","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1790","Nove Italiano",4,"Las Vegas","NV",400,"Palms Casino Resort
4321 W Flamingo Rd
Las Vegas, NV 89103",", Italian"
"2281","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 991","Sushi House Goyemon",4,"Las Vegas","NV",1426,"5255 S Decatur Blvd
Ste118
Las Vegas, NV 89118","Sushi Bars, Japanese"
"2282","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 10","Estiatorio Milos",4,"Las Vegas","NV",755,"3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Greek"
"2283","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 4325","Mercadito",3.5,"Las Vegas","NV",415,"Red Rock Casino
11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135","Mexican, Bars, Cocktail Bars, Nightlife"
"2284","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3208","Pancho's",3,"Las Vegas","NV",321,"11020 Lavender Hills Dr
South Summerlin
Las Vegas, NV 89135","Mexican"
"2285","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 3790","Sakana",4.5,"Las Vegas","NV",766,"3949 S Maryland Pkwy
Eastside
Las Vegas, NV 89119","Sushi Bars, Japanese"
"2286","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 4874","eat.",4,"Las Vegas","NV",1511,"707 Carson Ave
Downtown
Las Vegas, NV 89101","Breakfast & Brunch, American (New), Sandwiches"
"2287","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 726","Salute Trattoria Italiana",3.5,"Las Vegas","NV",140,"11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135","Wine Bars, Bars, Nightlife, Italian"
"2288","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 177","MOzen Bistro",4,"Las Vegas","NV",284,"Mandarin Oriental
3752 Las Vegas Blvd S
The Strip
Las Vegas, NV 89158","Asian Fusion, Sushi Bars, Japanese"
"2289","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 731","California Pizza Kitchen",3.5,"Las Vegas","NV",124,"10945 Oval Park Drive
South Summerlin
Las Vegas, NV 89135","Bars, American (Traditional), Cocktail Bars, Nightlife, Pizza"
"2290","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 4407","Lucky Foo's Restaurant & Bar",4,"Las Vegas","NV",302,"8955 S Eastern Ave
Southeast
Las Vegas, NV 89123","American (Traditional), Asian Fusion, Sushi Bars"
"2291","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 706","Brio Tuscan Grille",4,"Las Vegas","NV",829,"6653 Las Vegas Blvd
Southeast
Las Vegas, NV 89119","Bars, Gluten-Free, Cocktail Bars, Nightlife, Tuscan, Italian"
"2292","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 185","Glutton",4.5,"Las Vegas","NV",307,"616 E Carson Ave
Ste 110
Downtown
Las Vegas, NV 89101","American (New), Sandwiches, Salad"
"2293","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 684","JJANGA Japanese Restaurant",4,"Las Vegas","NV",733,"3650 S Decatur Blvd
Ste 31
Chinatown
Las Vegas, NV 89103","Sushi Bars, Japanese"
"2294","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3774","Carson Kitchen",4.5,"Las Vegas","NV",1093,"124 S 6th St
Ste 100
Downtown
Las Vegas, NV 89101","American (New)"
"2295","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 1873","Crazy Pita Rotisserie & Grill",4,"Las Vegas","NV",141,"Downtown Summerlin
10975 Sage Park Dr, Ste 100
South Summerlin
Las Vegas, NV 89135","Mediterranean"
"2296","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 4891","The Buffet at ARIA",3,"Las Vegas","NV",1552,"ARIA Resort & Casino
3743 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Buffets"
"2297","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1972","Casa Don Juan  - Downtown",3.5,"Las Vegas","NV",601,"1204 S Main St
Downtown
Las Vegas, NV 89104","Seafood, Mexican"
"2298","u 337","Ania","2014-05",4.06,"non-Elite",119,2,"r 1794","Black Bear Diner",4,"Las Vegas","NV",775,"6180 W. Tropicana Avenue
Las Vegas, NV 89103","Breakfast & Brunch, American (Traditional), Diners"
"2299","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 3579","Sourdough Cafe",3.5,"Las Vegas","NV",64,"Arizona Charlie's Decatur
740 S Decatur Blvd
Westside
Las Vegas, NV 89107","American (Traditional), Diners"
"2300","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 4226","Yardbird Southern Table & Bar",4,"Las Vegas","NV",1012,"The Venetian
3355 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","American (New), Southern"
"2301","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3108","The Crêpe",3.5,"Las Vegas","NV",185,"420 S Rampart Blvd
Ste 150
Westside
Las Vegas, NV 89145","Arts & Entertainment, Music Venues, Food, Breakfast & Brunch, Desserts, Nightlife"
"2302","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 503","Pamplemousse Le Restaurant",3.5,"Las Vegas","NV",157,"400 E Sahara Ave
Downtown
Las Vegas, NV 89104","French"
"2303","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4657","Patisserie Manon",4,"Las Vegas","NV",520,"8751 W Charleston Blvd
Ste 110
Westside
Las Vegas, NV 89117","Bakeries, Food, French"
"2304","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1160","Shibuya",4,"Las Vegas","NV",725,"MGM Grand Hotel and Casino
3799 Las Vegas Boulevard South
Eastside
Las Vegas, NV 89109","Japanese"
"2305","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1325","Chicago Joe's Restaurant",3.5,"Las Vegas","NV",230,"820 S 4th St
Downtown
Las Vegas, NV 89101",", Italian"
"2306","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3277","Public School 702",3.5,"Las Vegas","NV",698,"1850 Festival Plaza Dr
South Summerlin
Las Vegas, NV 89135","Nightlife, Gastropubs, American (New), Bars"
"2307","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2736","Juan's Flaming Fajitas & Cantina",4.5,"Las Vegas","NV",808,"9640 W Tropicana
Ste 101
Spring Valley
Las Vegas, NV 89147","Mexican"
"2308","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1982","The Barrymore",4,"Las Vegas","NV",708,"99 Convention Center Dr
The Strip
Las Vegas, NV 89109","American (New)"
"2309","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 675","R Steak & Seafood",4,"Las Vegas","NV",111,"Riviera Hotel & Casino
2901 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109","Seafood, Steakhouses"
"2310","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3492","STK Las Vegas",4,"Las Vegas","NV",1091,"The Cosmopolitan of Las Vegas
3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Bars, American (New), Cocktail Bars, Nightlife, Steakhouses"
"2311","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3896","Bouchon at The Venetian",4,"Las Vegas","NV",3134,"3355 Las Vegas Blvd S
Venezia Tower, 10th floor
The Strip
Las Vegas, NV 89109","Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, French"
"2312","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 218","Sababa Mediterranean Grill",3.5,"Las Vegas","NV",161,"3220 S Durango Dr
Westside
Las Vegas, NV 89117","Kosher, Mediterranean, Middle Eastern"
"2313","u 337","Ania","2014-05",4.06,"non-Elite",119,1,"r 4383","Wingstop",3.5,"Las Vegas","NV",86,"7017 Spring Mountain Rd
Chinatown
Las Vegas, NV 89117","Chicken Wings"
"2314","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 4636","Burger Bar",4,"Las Vegas","NV",2266,"Mandalay Bay Hotel & Casino
3930 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Burgers, Bars, American (New), Nightlife"
"2315","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 4489","Jason's Deli",3.5,"Las Vegas","NV",113,"1000 S Rampart Blvd
Westside
Las Vegas, NV 89145","Delis, Sandwiches, Salad"
"2316","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 1155","Viva Las Arepas",4.5,"Las Vegas","NV",966,"1616 S Las Vegas Blvd
Ste 120
Downtown
Las Vegas, NV 89104","Venezuelan, Latin American"
"2317","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2743","The Capital Grille",4.5,"Las Vegas","NV",480,"3200 Las Vegas Blvd South
The Strip
Las Vegas, NV 89109","Bars, Seafood, Wine Bars, Nightlife, Steakhouses"
"2318","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2518","Vic & Anthony's Steakhouse",4.5,"Las Vegas","NV",485,"129 E Fremont St
Downtown
Las Vegas, NV 89101","Seafood, Steakhouses"
"2319","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2702","RA Sushi Bar Restaurant",3.5,"Las Vegas","NV",653,"3200 Las Vegas Blvd S
Ste 1132
The Strip
Las Vegas, NV 89109","Sushi Bars, Japanese"
"2320","u 337","Ania","2014-05",4.06,"non-Elite",119,1,"r 2014","Pot Liquor",4,"Las Vegas","NV",615,"6587 S Las Vegas Blvd
Ste B-196
Southeast
Las Vegas, NV 89119","Southern, Barbeque"
"2321","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 741","Miller's Ale House - Las Vegas",3.5,"Las Vegas","NV",453,"6683 Las Vegas Blvd S
Southeast
Las Vegas, NV 89119","Bars, Seafood, Nightlife, American (New), Sports Bars"
"2322","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1023","Morels French Steakhouse & Bistro",3.5,"Las Vegas","NV",517,"The Palazzo
3325 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Bars, French, Nightlife, Lounges, Steakhouses"
"2323","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 3552","El Dorado Cantina",4.5,"Las Vegas","NV",1922,"3025 Sammy Davis Jr. Dr
Las Vegas, NV 89109","Bars, Mexican, Nightlife, Lounges"
"2324","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 3552","El Dorado Cantina",4.5,"Las Vegas","NV",1922,"3025 Sammy Davis Jr. Dr
Las Vegas, NV 89109","Bars, Mexican, Nightlife, Lounges"
"2325","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 1745","Forte European Tapas Bar and Bistro",4,"Las Vegas","NV",335,"4180 Rainbow Blvd
Ste 806
Spring Valley
Las Vegas, NV 89103","Tapas Bars, Spanish, Ukrainian"
"2326","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 470","Mon Ami Gabi",4,"Las Vegas","NV",6200,"3655 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Breakfast & Brunch, Steakhouses, French"
"2327","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 1220","Wolfgang Puck Bar & Grill",4,"Las Vegas","NV",1221,"MGM Grand Hotel and Casino
3799 Las Vegas Blvd S
Eastside
Las Vegas, NV 89109","Bars, American (New), Nightlife"
"2328","u 337","Ania","2014-05",4.06,"non-Elite",119,1,"r 696","IHOP",2.5,"Las Vegas","NV",48,"9480 W Sahara Ave
Westside
Las Vegas, NV 89117","Breakfast & Brunch"
"2329","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 648","Yard House Red Rock Resort",4,"Las Vegas","NV",628,"11011 W Charleston Blvd
South Summerlin
Las Vegas, NV 89135","Nightlife, Vegetarian, American (New), Bars"
"2330","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 1185","Jean Philippe Patisserie",4,"Las Vegas","NV",1004,"Bellagio Las Vegas
3600 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109","Food, Desserts, Coffee & Tea, Cafes"
"2331","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 2151","Nora's Italian Cuisine",4,"Las Vegas","NV",839,"6020 W Flamingo Rd
Ste 10
Las Vegas, NV 89103",", Pizza, Italian"
"2332","u 337","Ania","2014-05",4.06,"non-Elite",119,3,"r 3948","Ellis Island Casino & Brewery",4,"Las Vegas","NV",1693,"4178 Koval Ln
Eastside
Las Vegas, NV 89109","Arts & Entertainment, American (Traditional), Food, Breweries, Casinos"
"2333","u 337","Ania","2014-05",4.06,"non-Elite",119,5,"r 1816","Trattoria Nakamura-Ya",4,"Las Vegas","NV",278,"5040 W Spring Mountain Rd
Ste 5
Chinatown
Las Vegas, NV 89146",", Japanese, Italian"
"2334","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3815","The Peppermill Restaurant & Fireside Lounge",4,"Las Vegas","NV",2120,"2985 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Bars, American (Traditional), Breakfast & Brunch, Nightlife, Lounges"
"2335","u 337","Ania","2014-05",4.06,"non-Elite",119,4,"r 3042","Comme Ça",3.5,"Las Vegas","NV",505,"Cosmopolitan Hotel & Casino
3708 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","French"
"2336","u 338","Lemonjelly","2007-04",3.93,"Elite",11,5,"r 1538","N9NE Steakhouse",4,"Las Vegas","NV",779,"Palms Casino Resort
4321 W Flamingo Rd
Las Vegas, NV 89103","American (Traditional), Steakhouses, Seafood"
"2337","u 338","Lemonjelly","2007-04",3.93,"Elite",11,3,"r 4819","All-American Bar & Grille",3,"Las Vegas","NV",278,"Rio All-suite Hotel And Casino
3700 W Flamingo Rd
Las Vegas, NV 89103","Bars, American (Traditional), Nightlife"
"2338","u 338","Lemonjelly","2007-04",3.93,"Elite",11,4,"r 3592","Sushi Roku",4,"Las Vegas","NV",896,"Forum Shops Caesar's Palace
3500 Las Vegas Blvd S, Ste T18
The Strip
Las Vegas, NV 89109","Bars, Sushi Bars, Japanese, Nightlife, Lounges"
"2339","u 338","Lemonjelly","2007-04",3.93,"Elite",11,4,"r 3896","Bouchon at The Venetian",4,"Las Vegas","NV",3134,"3355 Las Vegas Blvd S
Venezia Tower, 10th floor
The Strip
Las Vegas, NV 89109","Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, French"
"2340","u 338","Lemonjelly","2007-04",3.93,"Elite",11,4,"r 470","Mon Ami Gabi",4,"Las Vegas","NV",6200,"3655 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","Breakfast & Brunch, Steakhouses, French"
"2341","u 338","Lemonjelly","2007-04",3.93,"Elite",11,3,"r 3644","Red Square Restaurant & Vodka Lounge",4,"Las Vegas","NV",500,"3950 Las Vegas Blvd S
The Strip
Las Vegas, NV 89119","Bars, American (Traditional), Cocktail Bars, Nightlife, Lounges"
